Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
185,"B Cook, C Dodds, W Mitchell","Social entrepreneurship—False premises and dangerous forebodings",2003,"Australian Journal of Social …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/j.1839-4655.2003.tb01135.x","https://scholar.google.com/scholar?cites=14390843184404847278&as_sdt=2005&sciodt=2007&hl=en",430,"2022-09-26 02:04:51","","10.1002/j.1839-4655.2003.tb01135.x","","",,,,,185,9.74,62,3,19,"… inflation with high unemployment the consequence. Policy makers deny any link between their inflation-… These excess reserves show up on a daily basis in the bank accounts that the …","http://www.samhallsentreprenor.glokala.se/wp-content/uploads/false-premises.pdf","https://scholar.google.com/scholar?q=related:rlrNWKGLtscJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
58,"F Jareño, R Ferrer, S Miroslavova","US stock market sensitivity to interest and inflation rates: a quantile regression approach",2016,"Applied Economics","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/00036846.2015.1122735","https://scholar.google.com/scholar?cites=5016434192215260456&as_sdt=2005&sciodt=2007&hl=en",527,"2022-09-26 02:04:51","","10.1080/00036846.2015.1122735","","",,,,,58,9.67,19,3,6,"… and real interest rates and inflation during the 2003–2013 … inflation and finds differences across sectors and over time. Moreover, the effect of changes in both interest rates and inflation …","https://www.researchgate.net/profile/Francisco-Jareno/publication/283296723_US_Stock_Market_Sensitivity_A_Quantile_Regression_Approach/links/5e5e14afa6fdccbeba148430/US-Stock-Market-Sensitivity-A-Quantile-Regression-Approach.pdf","https://scholar.google.com/scholar?q=related:KD0d0lH0nUUJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
287,"RS Hansen, P Torregrosa","Underwriter compensation and corporate monitoring",1992,"The Journal of Finance","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-6261.1992.tb04669.x","https://scholar.google.com/scholar?cites=3913593633938408576&as_sdt=2005&sciodt=2007&hl=en",923,"2022-09-26 02:04:51","","10.1111/j.1540-6261.1992.tb04669.x","","",,,,,287,9.57,144,2,30,"… the company's daily common-stock return on the corresponding equally weighted daily NYSE… The variance inflation factor for independent variable j, reported in Table III, is computed as …","","https://scholar.google.com/scholar?q=related:gAQhyqzgTzYJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
19,"R Yu, X Huang, Y Liu, Y Kong, Z Gu, Y Yang, ...","Shaping nanoparticles for interface catalysis: concave hollow spheres via deflation–inflation asymmetric growth",2020,"Advanced …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/advs.202000393","https://scholar.google.com/scholar?cites=6225673377135205825&as_sdt=2005&sciodt=2007&hl=en",102,"2022-09-26 02:04:51","","10.1002/advs.202000393","","",,,,,19,9.50,3,7,2,"… [ 29, 30 ] However, unlike in daily life a deflated basketball can be inflated back to a … nanostructures can be created via a deflation–inflation asymmetric growth (DIAG) process (Scheme …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202000393","https://scholar.google.com/scholar?q=related:wR3Ak_MIZlYJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
19,"F Rumler, MT Valderrama","Inflation literacy and inflation expectations: Evidence from Austrian household survey data",2020,"Economic Modelling","Elsevier","https://www.sciencedirect.com/science/article/pii/S0264999318316791","https://scholar.google.com/scholar?cites=2034665541222586409&as_sdt=2005&sciodt=2007&hl=en",432,"2022-09-26 02:04:51","","","","",,,,,19,9.50,10,2,2,"… CPI; HICP; core inflation; price index of daily purchased goods (micro basket); price index of weekly purchased goods (mini basket); price index for retirees’ households number of …","","https://scholar.google.com/scholar?q=related:KdhMlYeVPBwJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
19,"MK Tule, AA Salisu, GU Ebuh","A test for inflation persistence in Nigeria using fractional integration & fractional cointegration techniques",2020,"Economic Modelling","Elsevier","https://www.sciencedirect.com/science/article/pii/S0264999318316663","https://scholar.google.com/scholar?cites=9550110036734468129&as_sdt=2005&sciodt=2007&hl=en",602,"2022-09-26 02:04:51","","","","",,,,,19,9.50,6,3,2,"… Inflation persistence is a measure of tendency of inflation rate to retain its … of inflation persistence is not rejected in a country with high inflation, the country maintains its current inflation …","","https://scholar.google.com/scholar?q=related:IWBz0XrOiIQJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
190,"AK Nag, A Mitra","Forecasting daily foreign exchange rates using genetically optimized neural networks",2002,"Journal of Forecasting","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/for.838","https://scholar.google.com/scholar?cites=5765545543852913284&as_sdt=2005&sciodt=2007&hl=en",616,"2022-09-26 02:04:51","","10.1002/for.838","","",,,,,190,9.50,95,2,20,"… intelligence models for major internationally traded daily foreign exchange rates, namely, the … Autoregressive conditional heteroscedasticity with estimates of the variance of UK inflation. …","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.453.3351&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:hHKw_R9VA1AJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
19,"R Reis","The people versus the markets: A parsimonious model of inflation expectations",2020,"","personal.lse.ac.uk","https://personal.lse.ac.uk/reisr/papers/99-discrepancy.pdf","https://scholar.google.com/scholar?cites=13065958897746395484&as_sdt=2005&sciodt=2007&hl=en",631,"2022-09-26 02:04:51","BOOK","","","",,,,,19,9.50,19,1,2,"… Data for market prices comes from inflation swap contracts, which are available daily since 2004. Data for expectations by the public is from the Michigan survey of households, starting …","https://personal.lse.ac.uk/reisr/papers/99-discrepancy.pdf","https://scholar.google.com/scholar?q=related:XEEHHmScU7UJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
133,"JH Sperry, RG Peak, DA Cimprich, ...","Snake activity affects seasonal variation in nest predation risk for birds",2008,"Journal of Avian …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0908-8857.2008.04451.x","https://scholar.google.com/scholar?cites=12381971189904306667&as_sdt=2005&sciodt=2007&hl=en",817,"2022-09-26 02:04:51","","10.1111/j.0908-8857.2008.04451.x","","",,,,,133,9.50,33,4,14,"… We used daily ambient temperature data from a weather station … Variance inflation factors were all ≤1.89 indicating … between observed and expected daily survival values in visual …","http://www.sperrylab.nres.illinois.edu/2008-S,P,C&W-JAB.pdf","https://scholar.google.com/scholar?q=related:6_Fd2TGZ1asJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
66,"X Li, W Shang, S Wang, J Ma","A MIDAS modelling framework for Chinese inflation index forecast incorporating Google search data",2015,"Electronic Commerce Research and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1567422315000022","https://scholar.google.com/scholar?cites=15737366922947598493&as_sdt=2005&sciodt=2007&hl=en",395,"2022-09-26 02:04:51","","","","",,,,,66,9.43,17,4,7,"… ’ daily life. It is not only the economic indicator getting most public attentions, but also the one serving as a baseline for most other economic indicators. CPI measures the inflation … online …","","https://scholar.google.com/scholar?q=related:nRhGFtZbZtoJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
214,"AG Carstens, AM Werner","10 Mexico's Monetary Policy Framework Under a Floating Exchange Rate Regime",1999,"Inflation Targeting in Practice","elibrary.imf.org","https://www.elibrary.imf.org/view/books/071/03573-9781557758897-en/ch10.xml","https://scholar.google.com/scholar?cites=4844886323836036011&as_sdt=2005&sciodt=2007&hl=en",892,"2022-09-26 02:04:51","HTML","","","",,,,,214,9.30,107,2,23,"The recent currency and financial crises in emerging markets have reignited the debate on viable exchange rate regimes for small, open economies. One common element in all of …","https://www.elibrary.imf.org/view/books/071/03573-9781557758897-en/ch10.xml","https://scholar.google.com/scholar?q=related:qyNlNXF-PEMJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
93,"A Mulic, R Skudutyte‐Rysstad, AB Tveit, ...","Risk indicators for dental erosive wear among 18‐yr‐old subjects in Oslo, Norway",2012,"European journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0722.2012.00997.x","https://scholar.google.com/scholar?cites=11426168419430576730&as_sdt=2005&sciodt=2007&hl=en",976,"2022-09-26 02:04:51","","10.1111/j.1600-0722.2012.00997.x","","",,,,,93,9.30,23,4,10,"… for independent variables were calculated using the Variance Inflation Factor (VIF). The VIF … and 13.3% of boys consumed the recommended daily intake of fruit and vegetables 33, and …","https://www.academia.edu/download/39693283/Risk_indicators_for_dental_erosive_wear_20151104-24052-1ps0tv1.pdf","https://scholar.google.com/scholar?q=related:WjLyl6PnkZ4J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
148,"F Wetterhall, A Bárdossy, D Chen, ...","Daily precipitation‐downscaling techniques in three Chinese regions",2006,"Water resources …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2005WR004573","https://scholar.google.com/scholar?cites=10521848996617006403&as_sdt=2005&sciodt=2007&hl=en",505,"2022-09-26 02:04:51","","10.1029/2005WR004573","","",,,,,148,9.25,37,4,16,"… each catchment and season in the daily precipitation series adding predictors that improved … The model has the ability to modify the results in terms of bias and inflation and the optimum …","https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2005WR004573","https://scholar.google.com/scholar?q=related:Qy2oT-odBZIJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
101,"Z Liu, Z Xu, SP Charles, G Fu, ...","Evaluation of two statistical downscaling models for daily precipitation over an arid basin in China",2011,"International Journal of …","Wiley Online Library","https://rmets.onlinelibrary.wiley.com/doi/abs/10.1002/joc.2211","https://scholar.google.com/scholar?cites=9124195240326218633&as_sdt=2005&sciodt=2007&hl=en",285,"2022-09-26 02:04:51","","10.1002/joc.2211","","",,,,,101,9.18,20,5,11,"… Three parameters of the SDSM, event threshold, bias correction and variance inflation, were adjusted to get the best statistical agreement between observed and simulated daily …","http://sourcedb.igsnrr.cas.cn/yw/lw/201203/P020120322565852979447.pdf","https://scholar.google.com/scholar?q=related:iUP0oDqnn34J:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
110,"A Pósa, N Nyolczas, R Hemetsberger, ...","Optimization of drug‐eluting balloon use for safety and efficacy: evaluation of the 2nd generation paclitaxel‐eluting DIOR‐balloon in porcine coronary arteries",2010,"Catheterization and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ccd.22468","https://scholar.google.com/scholar?cites=7152144224169041838&as_sdt=2005&sciodt=2007&hl=en",265,"2022-09-26 02:04:51","","10.1002/ccd.22468","","",,,,,110,9.17,28,4,12,"… The medication was continued with a daily dose of 75 mg clopidogrel and 100 mg … Another advantage with DIOR is that its balloon inflation time of 30 sec is as effective as the inflation …","https://www.researchgate.net/profile/Mariann-Gyoengyoesi/publication/46257266_Optimization_of_Drug-Eluting_Balloon_Use_for_Safety_and_Efficacy_Evaluation_of_the_2nd_Generation_Paclitaxel-Eluting_DIOR-Balloon_in_Porcine_Coronary_Arteries/links/5c94ee33299bf11169408593/Optimization-of-Drug-Eluting-Balloon-Use-for-Safety-and-Efficacy-Evaluation-of-the-2nd-Generation-Paclitaxel-Eluting-DIOR-Balloon-in-Porcine-Coronary-Arteries.pdf","https://scholar.google.com/scholar?q=related:rh_1N0eFQWMJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
82,"F Melia","The Rh= ct universe without inflation",2013,"Astronomy & Astrophysics","aanda.org","https://www.aanda.org/articles/aa/abs/2013/05/aa20447-12/aa20447-12.html","https://scholar.google.com/scholar?cites=13272896668830308458&as_sdt=2005&sciodt=2007&hl=en",652,"2022-09-26 02:04:51","","","","",,,,,82,9.11,82,1,9,"… = ct universe, obviating the principal motivation for the inclusion of inflation. We demonstrate … metrics is available 48-96 hours after online publication and is updated daily on week days. …","https://www.aanda.org/articles/aa/full_html/2013/05/aa20447-12/aa20447-12.html","https://scholar.google.com/scholar?q=related:apgYjjLNMrgJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
173,"G Galati, C Ho","Macroeconomic news and the euro/dollar exchange rate",2003,"Economic notes","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1468-0300.00118","https://scholar.google.com/scholar?cites=11568622248815364445&as_sdt=2005&sciodt=2007&hl=en",665,"2022-09-26 02:04:51","","10.1111/1468-0300.00118","","",,,,,173,9.11,87,2,19,"… This paper investigates to what extent daily movements in … statistically significant correlation with daily movements of the … on income, interest rates, inflation, the current account and the …","","https://scholar.google.com/scholar?q=related:XQlSYaQAjKAJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
190,"SZ Tseng, RH Wang","Quality of life and related factors among elderly nursing home residents in Southern Taiwan",2001,"Public Health Nursing","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1525-1446.2001.00304.x","https://scholar.google.com/scholar?cites=13893549746739953635&as_sdt=2005&sciodt=2007&hl=en",765,"2022-09-26 02:04:51","","10.1046/j.1525-1446.2001.00304.x","","",,,,,190,9.05,95,2,21,"… Inflation Factor = 3.727), they were put into the regression analysis separately and resulted in two models. In model 1, better activity of daily … function and activity of daily living, enjoy a …","","https://scholar.google.com/scholar?q=related:4z-nK-LNz8AJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
9,"M Picault, J Pinter, T Renault","Media sentiment on monetary policy: determinants and relevance for inflation expectations",2022,"Journal of International Money and Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S0261560622000298","https://scholar.google.com/scholar?cites=16965403428408404942&as_sdt=2005&sciodt=2007&hl=en",234,"2022-09-26 02:04:51","","","","",,,,,9,9.00,3,3,1,"… We measure inflation expectations using daily data on inflation-linked forward swap rates in … For example, in 2013, the ECB signed a contract to monitor print media, online media, …","https://www.researchgate.net/profile/Matthieu-Picault-2/publication/346399153_Media_Sentiment_on_Monetary_Policy_Determinants_and_Relevance_for_Inflation_Expectations/links/621408eef02286737cb3f71e/Media-Sentiment-on-Monetary-Policy-Determinants-and-Relevance-for-Inflation-Expectations.pdf","https://scholar.google.com/scholar?q=related:zit6FYg4cesJ:scholar.google.com/&scioq=daily+inflation+online&hl=en&as_sdt=2007"
